customer_id,name,dob,gender,phone,email,signup_date,country,customer_risk_level,avg_txn_amount
1796,Julie Wade,1984-08-02,M,+1-313-580-5732,cparsons@example.net,2024-07-05,Saudi Arabia,3,18.16
1797,Howard Collier,1952-12-20,M,(715)210-7055x70529,zschmidt@example.com,2025-07-31,French Guiana,2,3185.3
1798,Connor Hebert,1993-11-20,F,+1-825-486-9263x5600,elizabeth15@example.org,2021-08-08,Liberia,1,5.17
1799,Jillian Crane,1945-02-05,F,001-437-984-9531,josephoneill@example.com,2025-10-23,Marshall Islands,1,28.24
1800,Lori Vasquez,1956-07-10,F,734-461-6461,pcarrillo@example.org,2020-12-25,Sudan,4,84.19
1801,Michael Green,1996-01-06,Other,9813014812,bradley89@example.net,2022-01-06,El Salvador,1,48.35
1802,Richard Turner,1951-01-24,M,(268)717-9300,riveradestiny@example.net,2022-11-29,Armenia,4,717.26
1803,Alan Robinson,1938-03-29,F,408-310-5635x86990,yvonnedavis@example.net,2025-06-18,Israel,1,59.18
1804,Alex Taylor,1945-01-13,M,(446)776-4281,randymoore@example.com,2025-08-25,Svalbard & Jan Mayen Islands,1,39.9
1805,Samantha Logan,1970-09-03,M,001-259-512-6092,christianbridges@example.net,2023-02-03,Jersey,1,105.31
1806,Michael Simpson,1951-02-23,Other,001-666-557-8130x49950,groberts@example.com,2023-12-16,Faroe Islands,1,121.17
1807,James Hutchinson,1978-10-09,M,922.830.7248,clifford26@example.org,2023-10-22,Uganda,3,134.6
1808,Laura Briggs,1984-03-23,F,645.286.1805x8393,miguelschultz@example.com,2022-08-31,Tajikistan,1,72.83
1809,Kara Moreno,2004-03-21,M,592-406-9656,elizabeth96@example.org,2022-01-05,Zambia,4,3822.52
1810,Christopher Allen,1966-12-06,F,727-753-4183,vconley@example.org,2024-09-18,Central African Republic,2,155.12
1811,Alicia Valencia,2002-06-23,M,806-629-4502,shawn53@example.com,2021-12-15,Bhutan,1,1233.86
1812,Lisa Johnson,1964-05-06,F,(831)886-6790,qmoyer@example.com,2023-03-19,Liberia,1,7.89
1813,Michelle Davis,1943-03-11,M,908-938-4378x2601,wfloyd@example.com,2021-12-20,Norway,5,7521.51
1814,Timothy Randolph,1954-03-17,F,(453)793-9224,xwoods@example.org,2022-09-13,Korea,2,129.8
1815,Jeremy Morgan,1957-04-03,F,688-852-1148,pereznicholas@example.net,2024-09-11,Denmark,3,6080.07
1816,Michelle Ferguson,2003-08-13,M,920-947-5983x5894,gilmorebarbara@example.net,2025-10-08,Switzerland,1,6.58
1817,Cassandra Peterson,1952-08-14,F,+1-902-354-6167x9467,alewis@example.net,2022-11-23,Uruguay,1,25.91
1818,Sheila Nguyen,1974-05-13,F,001-659-921-1857x23501,troyduncan@example.org,2021-06-25,Iran,1,29.12
1819,Rachael Gray,1982-11-14,F,399-277-9178x2200,davisjonathan@example.net,2022-06-28,Svalbard & Jan Mayen Islands,1,61.31
1820,Linda Foster,1978-05-02,M,257-859-5149,sgarcia@example.net,2024-04-13,Spain,1,674.86
1821,Aimee Reeves,1982-11-12,F,672.542.2749x66529,dodsonmichael@example.com,2020-12-07,British Virgin Islands,1,11.56
1822,Patrick Brown,1964-05-15,M,533-653-6757x777,paulwhitaker@example.com,2025-10-20,Martinique,1,6594.06
1823,Daniel Jones,1975-08-03,M,001-297-891-4077x128,bentleyvickie@example.net,2024-11-30,Argentina,2,3419.05
1824,Whitney Long,1990-12-06,F,+1-874-872-1712x435,kimberlymoss@example.org,2024-11-28,Cape Verde,3,117.71
1825,Jasmine Zhang,1985-05-29,F,001-325-258-7673x507,sthompson@example.org,2023-10-12,Palau,1,325.03
1826,Sarah Adams,1991-04-29,M,001-812-461-4993x6319,scook@example.com,2023-05-07,Equatorial Guinea,1,8.86
1827,Pamela Aguilar,1943-06-24,F,+1-295-766-3006x3621,pricebrian@example.net,2022-09-17,Kyrgyz Republic,3,83.56
1828,Sara Mason,1947-02-14,F,953.473.9652,beverly86@example.com,2021-04-15,Kuwait,1,3619.06
1829,Felicia Evans,1939-11-04,F,912.299.6991x5482,sandovalaudrey@example.org,2024-10-20,Singapore,1,98.7
1830,Carl Hicks,1961-05-12,F,946.902.1368x8415,steelejudy@example.org,2021-09-15,Malta,1,138.85
1831,Mario Brooks,1982-11-20,F,(717)965-5892x23552,kanerachel@example.org,2023-01-29,Albania,3,6293.04
1832,Kimberly Kane,1958-12-14,M,+1-533-752-8789x715,kevans@example.com,2022-02-07,Malta,1,48.69
1833,Kathleen Gutierrez,1983-10-21,M,207-928-3101x85088,richard45@example.org,2023-06-14,San Marino,1,168.09
1834,Marie Flores,1936-04-01,F,608-986-7974,nmiller@example.com,2023-09-11,Martinique,4,289.61
1835,Jamie Greer,1975-01-22,M,(953)433-4774x9633,lauravelazquez@example.com,2025-06-23,Uruguay,2,21.88
1836,Lisa Jones,1934-11-20,F,(737)243-8734,tamara19@example.com,2022-04-07,Algeria,1,125.79
1837,April Kennedy,1991-07-13,M,7979962914,ayoung@example.com,2023-07-14,Andorra,1,27.98
1838,Natalie Stewart,1950-06-13,F,+1-981-774-7366x539,gdrake@example.net,2025-09-06,Nepal,1,354.86
1839,Shelby Chavez,1968-02-16,M,898-544-4961,herbert74@example.com,2023-10-06,Lesotho,2,443.51
1840,Jeffrey Moore,1954-02-02,F,384.987.7561,nathaniel98@example.org,2024-12-04,Brunei Darussalam,5,5.04
1841,Amanda Maxwell,1942-12-12,Other,290-754-5173x65854,armstrongjoshua@example.org,2022-05-30,French Guiana,1,18.24
1842,Matthew Kane,1948-11-08,F,(539)733-0653,nancyrichardson@example.com,2024-04-16,Germany,1,145.33
1843,Alicia Foster,1956-02-09,F,421.996.0878x75788,stevenayers@example.org,2025-10-17,Australia,1,555.92
1844,Joy Carpenter,2004-12-21,F,001-236-266-0979x7855,joshua50@example.com,2025-10-25,Romania,2,610.28
1845,Brooke Lynch,1938-07-09,Other,+1-710-679-3226x52782,vyoung@example.net,2022-01-04,Gabon,1,11.5
1846,Jessica Martinez,1997-04-05,F,953.298.7245x819,adrian55@example.org,2021-06-25,Portugal,1,23.39
1847,Holly Harmon,1980-12-01,M,+1-372-568-3950x705,ortizrobert@example.org,2025-07-01,Bahrain,2,45.76
1848,Emily Kelley,1996-01-18,M,4273853798,tiffany92@example.com,2021-11-28,Belize,1,25.4
1849,John Smith,1992-10-22,M,001-539-808-5830x684,hendersonfernando@example.net,2022-09-16,Indonesia,1,9.61
1850,Jason Villa,1999-06-09,F,955.495.7354x1057,tiffany40@example.org,2024-06-08,Greenland,2,15.93
1851,Nancy Kelley,1938-04-30,F,+1-985-458-7235x7845,foxeric@example.org,2025-05-08,Andorra,1,222.22
1852,Anthony Owens,1976-01-19,F,001-331-366-0816,cynthia66@example.org,2023-04-02,Djibouti,1,39.19
1853,Donald Alvarado,1983-04-23,F,4004458408,kjohnson@example.net,2023-03-28,Pitcairn Islands,1,1067.35
1854,Janice Lawson,1976-09-13,F,+1-835-665-8036x383,ktaylor@example.com,2021-02-17,Guyana,1,31.59
1855,Sydney Davis,1940-01-15,F,233.251.4244x96639,greenjason@example.net,2023-08-01,Mexico,1,84.36
1856,William Barrera,1991-08-03,M,925.514.0961x7099,jimenezalexander@example.net,2020-12-20,Macao,3,4416.17
1857,Tracy Chung,1948-10-14,M,303.784.6912,garciajohnny@example.com,2021-10-19,Vanuatu,4,981.89
1858,Christian Gonzales,1950-01-07,F,(953)861-2769,kaylamartin@example.net,2024-04-17,Guinea,3,688.85
1859,Margaret Mcmahon,2001-04-09,F,550-380-9897x173,kim16@example.org,2025-01-19,Uganda,1,126.22
1860,Todd Wilcox,1970-11-21,M,001-647-716-5044x15264,carolmoody@example.net,2023-03-06,Nepal,2,18.11
1861,Jackie Miller,1950-05-27,F,478.204.9876,lisamorton@example.com,2023-03-31,Egypt,4,426.68
1862,Nancy Edwards,1958-06-12,F,360.574.1464x4026,james25@example.com,2024-02-25,Guam,2,95.76
1863,Craig Roth,1993-05-16,F,001-621-438-4155x1095,kendra75@example.org,2024-02-04,Heard Island and McDonald Islands,1,2.36
1864,Kathy Brown,1972-02-03,F,+1-282-407-2712x6334,tracymayer@example.net,2024-03-26,Slovenia,1,4896.43
1865,John Hayes,1968-01-02,M,(762)377-6746,kathryn87@example.net,2022-12-05,Romania,1,85.02
1866,Lauren Hernandez,1974-03-22,M,899-631-3675x726,browningmark@example.com,2024-09-16,Pakistan,2,2956.69
1867,Maria Clark,1960-03-25,Other,2317613177,kevinherman@example.net,2024-05-30,Pitcairn Islands,3,34.1
1868,Curtis Pena,1947-11-11,M,301.566.4802x36280,stephanie11@example.com,2025-05-11,Falkland Islands (Malvinas),1,193.28
1869,Kimberly Davis,2000-10-12,F,241.859.1066,joejames@example.org,2022-11-12,French Guiana,2,652.63
1870,Charles Durham,1958-07-30,F,(447)889-2251,benderkimberly@example.com,2024-03-11,Aruba,4,126.03
1871,Antonio Roberts,1945-05-07,F,979-797-0629x81099,michellehenderson@example.com,2024-05-08,Italy,1,36.04
1872,Joseph Barnes,1947-06-20,M,001-368-621-4073x73087,bethlee@example.org,2023-12-31,Netherlands,1,202.16
1873,Anthony Bruce,1988-01-20,M,(760)970-2474,bryanjackson@example.org,2022-02-18,Martinique,1,293.59
1874,Teresa Hernandez,1963-01-07,M,(629)572-5401,tracy54@example.org,2021-10-24,Norway,2,80.13
1875,Jennifer Collins,1971-04-30,M,580.907.9246x366,michael50@example.com,2021-07-17,Switzerland,2,1404.12
1876,Kimberly Ward,1936-09-01,M,001-577-709-9031x7211,campbelljason@example.org,2023-09-04,Sri Lanka,2,53.46
1877,Lauren Baker,1950-07-17,M,7144601933,sweeneyryan@example.org,2024-01-02,Sudan,2,256.41
1878,Keith Jones,1987-08-03,M,001-442-566-3316x1408,smiththomas@example.net,2024-01-28,Kiribati,1,658.51
1879,Lauren Stewart,1968-11-05,F,2512995081,robert73@example.net,2021-11-05,Guinea-Bissau,2,75.27
1880,Yolanda Diaz,1985-01-18,F,276-435-2413,lindakaufman@example.com,2022-02-25,Lesotho,3,409.61
1881,Jason Newton,1937-10-08,M,(649)323-5777,bethany57@example.org,2021-08-24,Luxembourg,1,109.72
1882,Carl Crawford,2001-12-10,F,001-352-861-5878x989,coreyarellano@example.com,2023-09-07,Tonga,3,809.89
1883,David Cummings,1950-08-09,F,(348)545-4673,vjones@example.com,2021-10-12,Ukraine,1,926.71
1884,Steven Smith,1990-08-07,M,(395)345-0857x0340,fpowell@example.com,2023-01-22,Antarctica (the territory South of 60 deg S),1,93.97
1885,Matthew Johnson,1948-11-27,F,+1-927-838-3181x72035,stephanie64@example.org,2024-02-09,Antarctica (the territory South of 60 deg S),1,6.25
1886,Mary Christian,1977-12-26,M,626-407-8241x1643,susan11@example.com,2021-05-10,Turkey,1,216.23
1887,Eddie Foster,1994-03-23,M,(448)322-3064,hendersonwilliam@example.com,2024-11-02,Azerbaijan,1,19.61
1888,Tiffany Harper,1982-02-20,M,459-323-4665,qmitchell@example.com,2022-09-21,Comoros,1,38.33
1889,Jeffrey Cline,1977-08-13,M,3605541137,danielle31@example.net,2022-10-20,American Samoa,1,5243.76
1890,Sarah Williams,2000-08-16,Other,+1-569-257-6018,daniel54@example.net,2025-01-14,Finland,1,2929.46
1891,Jonathan Young,1965-02-25,M,(497)736-9701x685,charlesstokes@example.net,2024-12-20,Liberia,1,20.49
1892,William Pope,1963-12-24,M,701.418.5968x9740,murphykristin@example.com,2023-07-15,Antigua and Barbuda,2,35.58
1893,Mr. Jonathan Schmidt,1995-08-23,F,001-826-368-0639x9241,carlsonmichelle@example.org,2023-10-17,Sudan,2,142.71
1894,John Lucas,1938-05-06,F,480.468.3112x17959,jasonsosa@example.org,2024-01-22,Greenland,1,53.82
1895,Mr. Aaron Vaughn,1963-12-20,F,956.516.2714x13427,jamessantos@example.org,2024-02-19,Reunion,1,51.99
1896,Catherine Mueller,1976-12-10,F,001-720-994-2079x3741,williamsonchristina@example.org,2024-12-25,Guam,1,214.71
1897,Mary Davies,1953-04-26,M,+1-653-409-5587x79936,lclark@example.com,2021-03-30,Korea,1,94.83
1898,Nathan Garcia,1944-07-16,F,(592)513-5111,rodriguezthomas@example.org,2022-01-30,Holy See (Vatican City State),1,8.65
1899,David Mccann,1972-10-11,F,741.923.2223x20873,pughkatherine@example.net,2021-03-11,Morocco,4,1393.71
1900,Ronald Garcia,2000-02-24,F,4853878379,stephanierodriguez@example.net,2023-05-28,Micronesia,1,69.33
1901,Matthew Black,1963-04-13,M,515.219.3178x449,seanramirez@example.net,2022-05-25,Kazakhstan,2,78.94
1902,Anna Mcguire,1995-06-08,Other,6492462455,achase@example.org,2022-10-13,Gibraltar,1,130.69
1903,Erica Harding,2005-06-03,M,(434)581-1808,brian28@example.com,2022-10-17,Liechtenstein,3,275.7
1904,Kristen Martin,1981-03-04,M,975.237.1564x15330,rjenkins@example.com,2024-11-28,Bahamas,1,1555.4
1905,Taylor Davis,1944-03-21,M,001-561-319-5530x937,jonathanbrown@example.com,2024-03-25,Lithuania,1,157.84
1906,Alejandra Gould,2000-11-29,M,001-230-661-8920,zachary07@example.org,2021-06-21,Sri Lanka,1,1910.02
1907,Ronald Cole,1975-06-14,F,(746)284-7325,ilandry@example.net,2021-08-20,Panama,1,141.09
1908,Steven Cruz,1994-11-10,M,+1-212-507-2095x789,heather50@example.net,2021-01-07,Bolivia,1,296.0
1909,Rebekah Coffey,1991-03-21,M,+1-944-656-5781,wendy05@example.com,2025-08-25,Azerbaijan,1,172.5
1910,Valerie Morse,1979-03-01,F,(274)209-2016x75993,walkerjonathan@example.net,2023-11-22,Belgium,1,206.24
1911,Hannah Soto,1941-12-01,F,(270)291-4465x4840,prestonbenjamin@example.com,2023-05-25,Rwanda,2,194.18
1912,Ian Hanson,1987-03-22,M,434.687.5256x04899,ucoleman@example.com,2024-04-28,Jamaica,1,311.46
1913,Corey Williams,1998-11-08,F,+1-251-318-1216x525,ashlee90@example.com,2021-05-01,Dominican Republic,1,28.72
1914,Alex Parrish,1944-06-06,M,001-574-316-4776x31032,dmorales@example.org,2021-09-28,Guyana,1,215.0
1915,Ariana Hicks,1974-08-18,F,569-464-5892x441,delacruzmelissa@example.org,2023-06-06,Tonga,1,8.09
1916,Denise Reese,1972-10-17,Other,001-279-229-7591x44894,patrick84@example.com,2024-08-04,Dominica,1,27.01
1917,Paul Castro,2003-04-18,F,980.273.7676x4973,john25@example.org,2025-10-01,Mongolia,1,37.38
1918,Jordan Henderson,1995-07-27,F,576-776-6609x1919,oscarking@example.com,2021-08-30,Morocco,1,132.05
1919,Jeffrey Riley,1936-12-04,M,256.675.9105x63967,kristen77@example.org,2022-08-10,Faroe Islands,1,43.4
1920,Jerry Abbott,1942-05-11,M,(650)215-5449,stephen52@example.com,2021-02-07,Iceland,1,40.3
1921,Travis Adams DDS,1971-06-10,M,(755)276-6335x420,stephanie07@example.org,2022-08-28,Latvia,1,293.3
1922,Mario Dominguez,1954-04-08,M,869.258.8708x9426,roberthenderson@example.net,2024-10-24,Mauritius,1,309.81
1923,Chelsea Marshall,1976-06-29,F,382-894-3500x796,jeffrey77@example.net,2021-01-29,Malta,2,1461.82
1924,John Fisher,1974-01-01,M,001-219-916-3695,matthewthompson@example.org,2022-12-29,Bolivia,2,486.79
1925,Hannah Austin,2006-12-21,M,2793823070,jasonhorn@example.com,2024-02-13,Sweden,1,45.73
1926,Daniel Townsend,1975-08-07,M,226.392.4941,ochambers@example.com,2025-09-29,United States of America,2,398.08
1927,Michael Armstrong,1975-09-20,F,(740)731-1828x79146,maddendesiree@example.org,2021-10-26,Sudan,4,111.01
1928,Kristine Bullock,1942-12-03,M,(596)966-9423x943,nicole42@example.net,2022-06-02,Macao,1,159.76
1929,John Mendoza,1976-07-12,M,+1-585-303-0277x2179,cmoore@example.com,2023-05-14,Guinea,1,99.06
1930,Jeremy Obrien,1972-08-22,M,+1-648-337-2687x7938,melissaponce@example.com,2022-07-01,Chad,1,29.79
1931,Mr. Richard Reyes,1946-03-06,M,8407762969,marycampbell@example.net,2025-02-14,Ghana,2,71.52
1932,Max Williams,1937-04-20,M,504-910-7191x2943,mcneilhector@example.com,2024-12-13,Kazakhstan,1,200.59
1933,Doris Foster,1983-06-27,M,701-893-5311x01584,fbridges@example.org,2025-04-25,Lesotho,2,30.12
1934,Misty Baldwin,1997-08-01,F,393-917-5607x302,shawnyoung@example.net,2021-04-21,Liberia,1,303.88
1935,Stephen Smith,1974-03-17,F,001-626-221-8922,perryjason@example.com,2021-03-11,Grenada,1,1163.22
1936,Linda House,1942-01-11,M,(951)343-5804,greerjennifer@example.org,2023-02-10,Solomon Islands,1,3.24
1937,Gina Miller,1977-10-20,F,001-531-619-5960x2769,mbarajas@example.com,2021-02-03,Israel,1,217.16
1938,Dawn Shaw,1980-01-16,F,(825)675-0422x4640,xsherman@example.net,2021-03-28,Senegal,3,1589.73
1939,David Rodriguez,2005-05-06,F,(877)211-4881,tamara01@example.net,2024-12-31,Luxembourg,3,300.84
1940,John Hawkins,1989-06-17,F,686.450.4441x4429,osnyder@example.org,2023-08-17,Marshall Islands,2,30.25
1941,Gregory Williams,1979-07-07,M,937-286-2684,douglas16@example.net,2025-05-26,Mongolia,1,332.86
1942,Chris Knox,1935-07-30,M,868.717.0068x143,omoore@example.net,2025-02-09,San Marino,1,507.8
1943,Omar Vega,1977-05-26,F,717-315-0076x017,smithshane@example.com,2024-10-16,Micronesia,1,91.02
1944,Duane Richardson,1996-12-14,F,(418)567-7066x72192,brenda14@example.org,2022-12-12,Algeria,2,100.58
1945,Christopher Crane,1984-04-17,F,+1-478-233-6740x891,brittany44@example.net,2022-02-06,Lao People's Democratic Republic,3,127.69
1946,Sarah Zhang,1938-10-19,Other,822-356-2083,heathamber@example.org,2024-02-22,Guinea-Bissau,1,60.21
1947,Amanda Jones,1989-09-21,M,+1-320-763-7035x5959,myersrachel@example.org,2024-12-28,Jordan,3,514.44
1948,Kenneth Liu,1982-01-27,F,+1-963-560-2536,lisamontgomery@example.org,2024-05-01,Greece,1,100.13
1949,Robert Gamble,1937-06-27,F,(594)609-7873x8718,fischertina@example.net,2023-03-01,Albania,1,5813.31
1950,Joshua Robertson,1967-08-06,M,001-993-200-4603x560,rhill@example.org,2024-07-13,Latvia,1,910.9
1951,Abigail Campbell,1941-10-01,F,+1-458-930-4702x7890,hbaker@example.org,2023-12-27,Albania,3,618.22
1952,Mark Williams,1950-11-30,F,+1-685-475-4738x808,yparker@example.org,2021-03-22,Malawi,2,68.38
1953,Rachel Wallace,1981-09-12,M,732-405-2851x55013,taylor17@example.net,2022-03-20,Malawi,1,703.11
1954,Veronica Reed,1984-01-04,M,739-318-4180,curtis00@example.com,2024-11-05,Eritrea,4,573.46
1955,Nancy Brooks,1979-11-24,M,(699)933-2769x26899,williamhood@example.org,2021-03-03,Armenia,1,262.08
1956,Megan Thompson,1962-07-14,F,+1-606-305-6360x712,thomaslynch@example.com,2025-08-22,Nicaragua,3,198.42
1957,Erik Hinton,1944-04-11,M,001-536-869-4364,erica31@example.net,2021-07-20,Gambia,1,150.48
1958,Linda Sparks,1985-07-23,M,(981)950-8951x46318,pnorman@example.net,2023-07-01,Senegal,2,74.24
1959,Adam Moore,1963-06-04,M,438.783.1960,bishopjennifer@example.org,2021-03-18,Lithuania,1,36.04
1960,Alexander Collins,1994-02-02,M,(968)847-0726x0275,gharris@example.org,2020-12-14,Guinea-Bissau,1,1114.23
1961,Karla Moreno,2006-05-21,F,(433)609-7019,oporter@example.net,2022-07-24,Lao People's Democratic Republic,1,39.03
1962,Michael Foster,1949-01-05,M,3988636782,ysmith@example.com,2023-11-23,Timor-Leste,2,1296.26
1963,Kelly Hutchinson,1956-07-17,F,890.342.5284x6580,kcarlson@example.net,2025-02-07,France,1,130.59
1964,Lisa Bryant,1995-02-02,M,2317080834,jonathan87@example.net,2021-09-03,Montserrat,2,265.93
1965,Rebecca Nelson,2007-06-29,M,834.265.8672,craigjones@example.net,2021-03-12,Portugal,2,40904.34
1966,Jay Acosta,1975-04-29,M,9592974308,seanthompson@example.net,2021-01-24,Singapore,1,317.16
1967,Sarah Gonzales,1952-01-24,M,(588)370-4155x78137,lori17@example.net,2023-08-30,Guadeloupe,4,79.07
1968,Mrs. Linda Hill,1969-02-12,F,731.978.2730,cgraham@example.net,2024-02-11,Georgia,1,1.19
1969,Jessica Hill,1989-05-22,F,901-757-7466x219,icooper@example.com,2020-12-07,United Kingdom,1,4.96
1970,Elizabeth Baker,1992-03-28,M,(672)292-9907x2267,gwade@example.com,2023-09-27,Singapore,1,110.72
1971,Jose Gonzales,1966-07-31,F,+1-868-483-3923,michaelibarra@example.com,2023-01-10,Pakistan,1,16.41
1972,Chelsea Gutierrez,1993-06-09,F,203-656-5748,tracyhowe@example.net,2025-01-28,Gambia,2,34.34
1973,Charles Hall,1984-07-30,Other,8602012664,mjones@example.org,2025-09-29,Montenegro,1,72.69
1974,Kyle Jordan,1983-03-20,F,+1-495-945-4300x17846,michelle20@example.net,2021-07-11,Germany,1,54.79
1975,Bianca Ortega,2003-09-29,F,330.273.2166x569,ibrown@example.net,2022-05-10,Papua New Guinea,1,35.95
1976,Ana Wilson,2002-02-22,Other,634-402-5006,tiffanymcknight@example.com,2024-04-02,Ecuador,4,414.47
1977,Maria Farmer,1991-02-23,F,226-450-5347x74116,jacqueline53@example.net,2023-06-15,Taiwan,1,341.48
1978,Kathleen Howard,2001-12-27,M,892-604-1552x82301,andrewhopkins@example.net,2025-06-28,Burkina Faso,1,89.11
1979,Douglas Schneider,1973-11-30,F,932.694.5786,phillipsmelissa@example.com,2025-01-09,Western Sahara,1,1.05
1980,Mark Duran,1972-02-07,M,+1-272-283-4190x671,shansen@example.org,2024-09-05,Nicaragua,1,4.56
1981,Kelly Jones,1970-02-27,M,(912)282-6585,justinvargas@example.org,2025-02-18,Guam,1,247.09
1982,Kenneth Davis,2006-10-14,F,001-643-245-6512x3434,gholt@example.org,2023-11-29,Israel,4,2459.93
1983,Nicholas Garza,1974-08-15,F,557.384.5907,alexandrajones@example.org,2022-08-28,South Africa,1,153.46
1984,Eric Hernandez,2004-05-06,M,954-947-8893,freemanmitchell@example.org,2021-06-03,Kenya,1,526.26
1985,Theresa Griffith,1989-07-21,F,(463)827-6243,shawn07@example.net,2021-01-11,Malta,1,541.07
1986,John Olson,1967-09-13,F,598.877.5239x996,cochrankevin@example.com,2021-04-06,Ethiopia,1,4424.02
1987,Renee Gardner,1965-05-17,F,357.792.8262x90165,gabriel47@example.net,2021-09-24,Switzerland,1,1608.46
1988,Heather Rivera,1965-04-15,M,931.779.3134,nhobbs@example.com,2025-01-07,San Marino,5,241.91
1989,Jamie Mccoy,1954-03-18,F,700-902-7864,mackmichael@example.net,2021-08-15,Brunei Darussalam,1,29.42
1990,Steven Brown,1992-03-22,F,519.405.3769,rschultz@example.org,2023-08-02,Russian Federation,2,4.73
1991,Ryan Cruz,1960-04-23,M,(768)497-5311,katherine38@example.com,2025-01-19,Burkina Faso,1,54.88
1992,Jeremy Lee,1948-01-09,F,444-694-1996x4596,angelasmith@example.net,2021-01-14,Yemen,1,391.23
1993,Jillian Ortega,1983-02-05,M,736.385.0705x182,tylersharon@example.org,2022-01-06,Palau,1,564.92
1994,Carlos Smith,1983-02-24,M,001-814-845-6619,yparks@example.org,2025-05-02,Bermuda,1,48.79
1995,Devin Nelson,1935-01-07,F,001-710-926-5576x47566,jessicamatthews@example.com,2023-08-25,Lesotho,1,130.12
1996,Anthony Smith,2005-07-17,M,290-823-3094x62147,monroestephanie@example.com,2023-05-17,Cyprus,5,958.01
1997,Russell Smith,1962-07-23,M,001-842-389-0781x62930,mikayla71@example.org,2024-10-02,Jersey,1,44.69
1998,Larry Robinson,1997-05-16,F,9599041179,gleonard@example.net,2024-03-14,Morocco,4,19.92
